,Plot,Genre
312,describ film magazin elizabeth mcdowel pierr monnier swickard part mother take one son henri kinni father take mauri mcgrail pari mauri show promis sculptor life ruin marri claric carew desert go jule chandoc return soldier father die mauri return new york find mother brother asham walk street time contempl suicid becom inspir meet artist model hope martin joy pose make figur call blind youth make famous overnight confess love hope tell unfortun marriag claric reappear share mauri recent fortun final realiz happi mean money confess marriag illeg chandoc realli husband mauri hope wed,1
772,spoil rich girl fall poor chauffeur situat chang famili lose money win racetrack get marri long start spend money way use spend,1
490,margaret selfridg hulett live affluent father simon currier aunt abigail luci beamont mansion new york citi involv romant relationship garri home earl honest man modest background walk citi one day garri discov peggi cri outsid fruit stand lost alon quick becom fond recogn daughter take polic station polic call selfridg garri leav arriv claim peggi howev leav dog behind watch peggi becom immedi attach insist adopt anoth ex-convict engag garri help commit burglari reluct particip final decid money help get back feet selfridg famili decamp mansion westchest summer one even peggi ask borrow mother cherish possess wed ring wear chain around neck margaret agre peggi happili wear necklac bed night peggi woken nois hous investig discov garri studi process rob safe tell cannot steal grandfath jewel offer margaret necklac exchang garri immedi recogn ring necklac realiz peggi must daughter chanc explain situat simon selfridg return home recogn garri shoot believ intrud simon call doctor garri eventu recov injuri simon final reconcil daughter welcom garri home film conclud entir selfridg clan garri includ live happi famili,1
435,wild wealthi woman joy brought heel sermon district attorney accident hit kill motorcycl cop,1
7,film famili move suburb hope quiet life thing start go wrong wife get violent start throw crockeri lead arrest,0
14,head basebal game nearbi ballpark sport fan mr brown drink sever highbal cocktail arriv ballpark watch game becom inebri game appear revers player run base backward basebal fli back pitcher hand game mr brown escort home one friend arriv brown hous encount wife becom furious friend proceed physic assault believ respons husband sever intox,0
15,plot black woman go dentist toothach given laugh gas way walk home situat can't stop laugh everyon meet catch laughter includ vendor polic offic,0
18,young coupl decid elop caught midst romant moment woman angri father make plan leav thief discov plan hide trunk wait right moment steal belong,0
29,hemlock hoax detect littl respect small tropic town live despit fact think better sleuth sherlock holm pair boy decid play trick hoax tell murder hoax rush scene crime discov shred cloth later find tramp wear type cloth found tramp run away hoax give chase peopl help pursuit eventu hoax captur tramp aid polic offic return victim bodi man hoax come realize bodi dummi stuf leav crowd laugh hoax expens two boy punish,0
48,last minut light-heart comedi battl sex sever marri coupl go camp-out togeth women soon realiz men expect perform work relax lead sever comed situat,0
52,barney oldfield race speed locomot rescu damsel distress tie track evil villain ford sterl,0
53,bob typic devot husband told wife stork paid visit household first time turn puppi second time expect anoth canin surpris find tradit offspr,0
54,cohen ford sterl rival goldberg henri lehrman enlist union armi american civil war goldberg receiv lieuten commiss cohen becom sergeant battl gettysburg cohen inadvert becom hero toss back enemi hand grenad rais fallen flag midst conflict goldberg conspir cohen shot fire squad cohen girlfriend rebecca mabel normand ride rescu detail cohen battlefield braveri cohen hail valor later exact reveng goldberg,0
64,wealthi edwin peter brewster disown son robert marri louis sedgwick woman modest mean mani year later robert die howev e p brewster leav one million dollar son monti bank clerk short thereaft monti learn inherit seven million dollar uncl georg stipul monti divest grandfath fortun within year without reveal stipul money must use person expenditur monti spend lavish invest stock make bet prize fight bet stock pay desper rent repair yacht sail around world one port monti save peggi gray childhood sweetheart abduct arab sheik eve gain possess money monti propos peggi eager accept think monti pauper cabl inform monti swearengen jone uncl executor abscond fortun unperturb peggi monti marri present inherit wed present jone turn practic joker,0
65,busi day wife play energet charli chaplin becom jealous husband interest anoth woman militari parad way attack coupl wife interrupt set film knock film director polic offic final husband push wife pier fall harbor,0
68,chaplin play waiter fake greek ambassador impress girl invit garden parti get troubl girl jealous boyfriend mabel normand wrote direct comedi chaplin mentor young co-star,0
69,action start park man tri romanc matron woman wear fur stole man leav go concess stall st rucopia charli come along infam tramp costum make woman laugh almost soak drink fountain sit next bench origin man return angri grab charli face argu woman wave arm around hit charli movement last swing knock charli clean bench leav return hotel charli despond leav park stagger appar drunk wide road almost get hit car arriv hotel proposit girl outsid enter fall man gout-bound leg recept desk check regist see room coupl meanwhil get drunk rush stair slip slide comic back foot stomach make sever danger balanc comic attempt hit gout-bound man two femal friend process approach hotel room origin coupl argu key fit door open enter first see coupl due drunken state man boot charli tri anoth room key get start undress goe bed meanwhil man across hall leav wife go told sleepwalk cross hall sit charli bed howev rain start husband return hotel find room empti charli awak meet door claim know wife man goe recept charli take back room get trap man return end balconi rain policeman spot challeng draw gun enter keyston cop comic battl ensu hallway husband end charli room collaps drunk bed cop disappear wife come hall charli fall drunk floor,0
71,chaplin play charact quit differ littl tramp would becom famous short keyston film chaplin instead rich upper-class gentleman lord helpus whose romanc endang girlfriend play minta durfe see embrac maid jump wrong conclus angrili send lord helpus away say never want see distraught lord helpus arriv home determin end life swallow think glass poison envis tortur hell long afterward girlfriend garden maid explain minta lord helpus flirt minta quick send note apolog lord helpus upon read lord helpus fli panic summon ambul help die fatal dose poison danger lord helpus expir butler stealthili switch liquid glass harmless water chaplin romant interest film minta durfe wife fellow keyston actor rosco fatti arbuckl,0
72,stori involv chaplin chester conklin work waiter restaur charli especi inept comic careless enrag custom worker restaur bakeri go strike pay fire unsympathet proprietor charli put work bakeri lack skill upset boss co-work chester conklin meanwhil veng striker arrang smuggl loaf bread conceal stick dynamit bakeri free-for-al involv charli chester boss dynamit dramat explod end film charli emerg groggili pile sticki dough,0
76,mabel beau go auto race join charli friend charli friend attempt enter raceway hole friend get stuck policeman show,0
77,one chaplin park comedi keyston studio charli domin wife mrs sniffl walk greensward mrs sniffl fall asleep park bench charli take opportun walk away encount pretti mabel moment mabel husband ambros occupi tri help stranger start car charli attempt woo mabel quick rebuf park policeman come aid meanwhil ambros encount charli wife attract rebuf ambros charli run afoul pretti blond woman fez-wear escort park policeman pursu charli ambros unwant attent direct strang women charli eventu caught policeman bring back mrs sniffl save arrest rough begin escort home releas decemb get acquaint next-to-last movi chaplin made keyston studio mark final time appear film mabel normand,0
84,pug down-and-out hobo talk pretend cyclon flynn box champion enter ring fight real cyclon show pug end trade punch instead,0
85,told charli dental assist arriv work patient alreadi wait join tini second dental assist back room brief squabbl charli goe wait room clean floor carpet sweeper bump patient squabbl start back rear room squabbl dentist arriv first patient goe obvious pain dentist prepar nitrous oxid anaesthes also known common laugh gas due effect prior unconsci man unconsci pull tooth can't get wake call charli arriv dentist run charli tri wake eventu tri hit head mallet man reviv start laugh charli knock mallet dentist return charli sent drug store get prescript fight patient goe dr pain surgeri sunset pharmaci strike man stand news-stand outsid look woman dentist wife charli kick stomach chase woman incid occur lose skirt run embarrass continu fight man receiv brick face thus becom anoth dental patient second brick hit passer-bi equal lose tooth meanwhil dentist get phone call maid say wife accid goe home charli return find surgeri empti pick prettier two femal patient wait room ladi leav leav alon charli flirt look close mouth steal kiss meanwhil two men struck brick arriv girl leav tall passerbi goe next charli use huge pair plier remov anoth tooth nois news-stand victim enter final fight ensu,0
86,charli offer mabel ride two-seat motorcycl accept prefer rival race car unfortun go bump fall puddl rival follow car pick strand mabel let drive sit tight besid charli last notic gone fall bike see togeth stop stand besid car leav car short charli let rear tyre rival return furious throw rock charli throw back rival friend appear get caught rock-throw confus cut auto race charli hover round car driver usher away see sharp pin charli stand puf heavili cigarett use pin get crowd proposit mabel get slap charli whistl two thug appear kidnap rival race start mabel decid race cloth take wheel place race progress despit late start mabel co-driv besid manag gain lead three lap charli henchmen tri sabotag race use oil bomb track oil temporarili spin mabel car around goe backward lap oil spin around continu right way car tip bend group men push heavi bentley v8 upright meanwhil rival escap rope see mabel drive car crowd stand cross finish line rival friend go congratul meanwhil charli throw bomb air blow two thug,0
87,mabel blunder tell tale young woman secret engag boss son young man sister come visit offic jealous mabel know visit woman dress male chauffeur spi,0
88,chaplin tramp attir sit park wife mabel gone bar larg man hold tenni racquet move wife chaplin return find laugh togeth despit kick hit cane man undet woo wife man drag mabel edg lake park meanwhil charli find man wife return togeth wife first confront husband end confront mabel goe strike hit charli instead coupl leav mabel head home stop sport good store order man-shap punch-bag deliv whilst pyjama wrap leopard-skin rug answer door start practic box move dummi punchbag weight swing back knock meanwhil charli return bar man ridicul charli cloth particular baggi trouser first man reappear ridicul charli drunk charli return home inexplic hold bunch fresh onion tri work smell throw away fli open door onto mabel bed charli drunken state see dummi rival prepar fight mabel watch bedroom frustrat action charli demand dummi leav push swing back roll forward strike charli charli tri placat end strike time hit hit back harder mabel join fight reveal charli dummi meanwhil neighbour get concern nois,0
89,hotel lobbi heavili drunk tramp run eleg ladi mabel get tie dog leash fall later run hotel corridor lock room run various room mabel end room elder husband hide bed enter jealous wife soon attack mabel husband mabel lover mention stagger drunken tramp,0
90,chaplin charact attempt convinc passerbi director henri lehrman give money chaplin shown flirt woman propos accept lehrman enter present woman flower ring woman refus cite engag lerhman see chaplin slapstick fight two ensu later lehrman charact take photograph automobil accid chaplin charact steal camera whilst journalist help trap motorist rush back paper claim photograph short pursuit keyston kop follow,0
91,masquerad comedi short whose plot revolv around make film keyston charli play actor bungl sever scene kick studio next day strang beauti woman appear audit film charli drag perfect imperson femal charli drawn attent director hire new actress film director give beauti woman men dress room chang charli return tramp costum director return look woman find charli realiz trick angri director chase charli studio charli decid jump think prop well film end director actor laugh charli trap bottom real well plot involv man dress woman quit popular silent movi,0
93,hero janitor play chaplin fire work accident knock bucket water window onto boss chief banker tandi meanwhil one junior manag dillon threaten exposur booki unpaid gambl debt thus manag decid steal compani caught act raid vault bank secretari carruth ring help chaplin come rescu misjudg chief banker thief secretari finger manag charli receiv reward handshak foil robberi,0
95,charli charg stage prop troubl actor luggag conflict get star dress room small caricatur wall indic star head charli chaplin word prop dressing-room issu resolv next issu get everyon stage correct backdrop order perform seen goo-goo sister bill comedienn two young girl danc garlico feet strength sic strong-man aid beauti assist get knock goe stage allow charli step sorrow drama perform man woman perform see audienc reaction throughout rang delight boo backstag charli old man fight often disrupt on-stag perform audienc also break fight hose brought behind scene end squirt,0
98,drunk revel chaplin return home scold wife equal inebri neighbor arbuckl goe home cold recept wife first coupl hear physic alterc across hall second man start strangl wife hit revel wife send investig two men flee togeth end cafe also caus troubl spous track escap time leaki rowboat safe reach wive fall asleep oblivi rise water eventu disappear,0
103,masher play charli chaplin fight attent landladi rival play chester conklin begin film masher make attempt first talk landladi play helen carruth rival poke fork behind curtain masher get upset return tabl rival make gestur masher goe talk landladi masher sweet talk landladi rival thing masher landladi get upset walk away masher upset masher return tabl take rival outsid tie eventu go separ way masher goe bar rival keep walk toward park masher goe bar distract blond girl cecil arnold blink girl turn masher fallow tall boyfriend appear masher run away park masher find rival brunett girl vivian edward girl masher encount end park well boyfriend masher becom jealous follow two girl theater sit final attent girl zone boyfriend rival come theater find masher respect girlfriend girl see boyfriend run theater masher world realiz girl replac tall boyfriend rival open eye realiz happen quick jump two upset men fight masher get thrown screen,0
104,charl chaplin portray woman citi man meet tilli mari dressler countri fight girlfriend mabel normand see tilli father mack swain larg bankrol worker persuad elop citi meet woman see alreadi tri work around complic steal tilli money get tilli drunk restaur ask let hold pocketbook sinc drunk agre escap old girlfriend money later day see pictur show entitl thief fate illustr thieveri form moral play feel guilti leav theater sit park bench paperboy gordon griffith ask buy newspap read stori tilli uncl bank charl bennett millionair die mountain-climb expedit tilli name sole heir inherit three million dollar man leav girlfriend park bench run restaur tilli forc work support embarrass go home beg take back although skeptic first believ truli love marri move uncl mansion throw big parti end horribl tilli find husband old girlfriend smuggl hous work one maid uncl found mountaintop aliv goe back mansion disarray tilli instig gunfight direct result husband smuggl old girlfriend hous luckili harm anyon uncl bank insist tilli arrest damag caus hous three run cop way dock car bump tilli water flail hope rescu eventu pull safeti tilli man girlfriend realiz good leav two girl becom friend,0
106,ted ewe edward abel invest money fiancé nora heldreth betti schade broker friend offer big invest return broker friend disappear though ewe believ squander money set cours action recov take life insur polici tri get accident kill numer attempt avail next hire strong arm kill sinc appar follow anyway give money murder hire valet oki sessu hayakawa broker return ewe discov invest doubl strong arm ewe must straighten situat late,0
118,farm youth goe colleg pursu pretti co-e join fratern,0
119,luke harold lloyd work shoe store difficulti focus work pretti girl near,0
122,dora father lost kitchen fire cook ad new one newspap attract two crook one fritz schade dress like woman appli job first opportun plan loot hous cop beat stop coffe fritz lock cop basement pick thing valu escap pal drive model along way dora kidnap keyston cop give chase end well end,0
129,charli assist izzi wake painter paper hanger two men way job via cart boss ride cart leisur sit atop paraphernalia charli hitch cart like mule boss also treat charli like mule beat stick get move faster boss opt take shortcut steep hill out-of-control cart descend near hit oncom streetcar second attempt scale enorm hill success hous paper charli becom distract pretti maid boss misadventur fall head end bucket past meanwhil short-temp homeown contend threat explod stove amor french visitor make pass wife shot fire target turn charli enjoy maid compani enrag charli give frenchman boss homeown face full past fight move kitchen troublesom stove final explod dust die charli nowher seen slowli oven door open charli look retreat back stove,0
147,robber steal koor-hal rubi kill four process elud polic newspap manag editor phil bane send conceit crime writer criminologist georg melvill write stori boost circul melvill claim crime mastermind andr berlea man thought die four year predict report berlea next steal sunburst diamond kill wit butler rubi theft second later receiv news butler murder way see bane melvill give femal panhandl money distract car accid woman take opportun steal wallet follow beauti salon emerg complet makeov beg anyth o'clock dinner explain ran away cruel husband anoth man later separ ex-husband final let see daughter turn four day need money make present drive fanci mansion mrs northrop faint shown coffin mr northrop explain child die two day howev seem turn elabor practic joke melvill concoct report one write play furi road clair peyton mrs northrop star mr northrop play produc blackton gregori minut later learn famous paint stolen next door gregori savor latest acquisit secret henchman suggest get rid melvill gregori turn found worthi foe someth crude goe see melvill hire help play ask melvill sure berlea aliv melvill explain believ berlea compuls beauti thing die tri buy three object turn two stolen melvill predict third starburst diamond purloin saturday pm bane faith keep staff hour notifi author set stakeout bank jewel store deadlin pass without anyth happen bane fire melvill melvill agre go gregori retreat rest gregori men dug tunnel theater play set front line world war perform bank premier mock explos fire set battl scene blast way vault peyton discov theft fear melvill life howev melvill one step ahead nemesi later night captur gregori berlea furious fool make predict make suffer rest life marri,0
156,father take daughter trip bermuda attempt separ suitor littl anyon know suitor stow away board discov credit catch crook hapless hero receiv reward also girl,0
159,arbuckl butcher boy countri store love almondin alic lake daughter store general manag mr grouch fatti attempt get close sidetrack store clerk alum al st john rival alic affect start fight rotund butcher confront store soon involv earlier custom buster keaton well grouch result mayhem includ small bag flour hurl explod pie toss broom wild swung amid thick cloud flour linger air determin marri almondin fatti later disguis femal cousin follow all-girl board school unfortun alum idea masquerad femal student anoth fight break fatti alum fatti taken school princip miss teachem separ room punish meanwhil alum accomplic keaton joe bordeaux attempt kidnap almondin luckili fatti dog luke distract gang fatti almondin escap outsid coupl see sign tree identifi nearbi parsonag run arm-in-arm get marri note subtitl later releas butcher boy cite new name charact alum slim snave almondin amanda,0
164,slum call easi street polic fail maintain law order littl tramp sleep rough outsid mission near street lawless slum reform somewhat mission sing religi educ religi awaken inspir beauti young woman plead stay mission spot help want ad job polic station littl tramp accept assign rough-and-tumbl easi street beat upon enter street find bulli rough local pilfer money littl tramp get wrong side bulli follow chase two eventu come blow culmin littl tramp invent use gas lamp render bulli unconsci bulli taken away polic manag escap station return easi street long chase littl tramp manag knock bulli unconsci drop heavi stove head upstair window return beat easi street unruli mob knock littl tramp unconsci drop nearbi cellar manag save aforement beauti young woman nasti drug addict accident sit drug addict needl supercharg effect drug take mob heroic defeat consequ restor peac order easi street end film even bulli becom respect churchgo citizen,0
170,arbuckl play drug store clerk soda jerk gas station attend lazi dishonest mix soda one custom elabor gestur juggl utensil attend perfum counter anoth custom indulg free sampl confront distract african american custom step counter clerk hug realiz differ custom almost faint later still job propos boss daughter alic alic mann gleefulli accept scene switch gas pump arbuckl charact switch sign higher price person expens car drive car drive away drink pump meanwhil insid al al st john anoth admir alic also propos eat watermelon tell alreadi engag soda clerk al becom outrag begin caus commot store food fight involv sever custom owner store throw al later day deliveri boy buster keaton prat fall bicycl rack deliv alic wed dress room store agre model express worri fit male custom enter annoy clerk put chloroform sampl bottl knock come male custom never return sever femal custom end knock pretti woman arriv fatti deliber knock unconsci kiss knock boss could wit well see anoth custom sampl perfum shock effect even drink investig spray perfum knock arbuckl charact unconsci al reject lover sneak store gang kidnap deliveri boy think alic sinc face cover wed veil tie put sack head escap second stori window take deliveri boy justic peac offic attempt forc justic peac marri gunpoint howev soda clerk regain conscious think group actual kidnap alic pursu group comic struggl mule want hook wagon thwart gang time convinc justic peac marri deliveri boy sinc head still cover sack think alic alic discov happen get bicycl head justic peac offic well arriv time stop clerk marri deliveri boy arbuckl charact throw keaton charact room al henchmen scene slapstick fight goe room soda clerk alic must marri final scene clerk pay justic peac spray chloroform perfum bottl take money back film end long newli wed coupl reach wed night titl might suggest would forthcom,0
171,film begin aboard steamer cross atlant ocean initi showcas misadventur unnam immigr tramp chaplin find assort mischief among thing play card eat mess hall avoid seasick passeng along way befriend anoth unnam immigr purvianc travel america ail mother two rob pickpocket lose gambl tramp feel sorri two penniless women attempt secret place win card game woman pocket end mistaken accus pickpocket woman manag clear tramp name upon arriv america tramp woman part compani later hungri broke tramp find coin street outsid restaur pocket realiz hole pocket coin fallen straight back ground enter restaur order plate bean reunit woman discov mother dead tramp order meal eat watch restaur bur head waiter campbel waiter attack forcibl eject patron short cent pay bill tramp intimid waiter check realiz lost coin terrifi face treatment man saw thrown tramp begin plan fight huge man soon howev find coin fallen head waiter pocket onto floor make mani fail attempt retriev without notic final retriev coin nonchal pay waiter thunderstruck waiter reveal coin fake tramp prepar fight life visit artist spot tramp woman offer job pose paint two agre artist offer pay tramp woman meal tramp declin offer sever time reason etiquett intend eventu accept artist offer howev he dismay artist renew offer pay last moment artist pay meal leav tip waiter tramp notic tip enough cover coupl meal without artist notic palm tip present waiter payment woman meal final ripost let waiter keep remain chang one small coin pay bill waiter think artist given tip whatsoev clear upset suppos action afterward outsid marriag licens offic rain tramp propos marriag woman coy reluct tramp physic carri offic wave arm kick feet protest,0
172,young man drown sorrow strong drink jilt girl drunken get thrown jail fall love jailer daughter releas young man tri everyth get back jail though mistaken anarchist bomber find face jail execut,0
179,describ exhibitor herald film magazin dr fatti holepok arbuckl bet money hors lose becom entangl mesh vampir mann hear voic master wife find serious predica assist uniform stolen policeman manag get away tri luck hors win lot money howev walk street wife reliev lead home even though half size,0
184,philand husband public flirtat beauti girl result brawl woman boyfriend captur newsreel cameraman husband take wife mother movi footag shown on-screen husband tri flee theater spot leap upon woman boyfriend treat viewer two simultan fight two men on-screen aisl,0
185,earli morn rough famili household mr rough arbuckl fall asleep smoke wake sever minut later find bed fire still earli morn daze rough calm walk bedroom dine room kitchen see item big enough carri water cup make sever trip bedroom arm cup water time extinguish fire eventu mrs rough mother discov fire call deliveri boy keaton fetch hose rough eventu succeed put fire initi squirt everyth fire later tri flirt mrs rough fight break deliveri boy hous cook chase hous rough eventu throw men hous arrest pass policeman rough mother law insist rough clean hous dinner guest even arriv meanwhil polic station deliveri boy cook agre join polic forc order avoid sent prison back hous rough make complet mess dinner embarrass wife mother law process culmin set fire dinner tabl pour gasolin onto steak instead rum chao two dinner guest sneak away steal one mrs rough necklac luckili pass policeman see theft telephon station backup chief polic send two latest recruit deliveri boy cook deal situat hous policeman attempt arrest thiev make break hide cellar journey hous delay deliveri boy get stuck fenc new polic recruit eventu arriv hous time unintent stop flee thiev bump mr rough take back necklac thiev taken jail,0
191,describ film magazin susan sweeney marsh employ doll factori learn inherit hotel small town adirondack pictur hotel resembl palati build ever seen two girl friend set new home constern reign suprem young women taken ramshackl build one-half vacant half decor person various stage inebri sight two motherless children prompt sue remain long transfer place fair decent hotel abl put bar busi reform villag drunkard play cupid win love austin strong austin,0
193,con artist harold harold lloyd snub snub pollard tri con easili outwit miss goulash bebe daniel father,0
196,describ film magazin georg macfarland reid make bet two friend commit forgeri abl elud offic law one year friend thorough find easi matter get around town final goe small town west live unmolest eleven month hunt expedit meet dolli kamman littl daughter sheriff kamman beeri take georg meet father dolli fallen love georg photograph somewhat privileg prison day bet georg hear friend drown sure sent sing sing arriv boy howev chang thing addit set free georg win dolli,0
202,fatti head chef bull pup restaur keaton serv head waiter one even servic full flow keaton fatti entertain crowd danc despit break plate bottl restaur process fun soon spoil vagrant st john refer holdup man film credit come begin ruin everyon good time danc waitress alic lake fatti keaton manag match holdup man subsequ scare luke fatti dog later fatti keaton join pair gentlemen restaur big plate spaghetti abl replic correct way eat resort method eat one string time cut pasta scissor make shorter next day fatti plan fish trip luke keaton simultan take waitress date amus park fatti take shortcut park knock sever peopl except long fish rod arriv beach waitress get separ keaton chase around park holdup man end fall top roller coaster fall sea holdup man chase luke yet fatti keaton attempt rescu waitress find key flotat devic courthous one mile east act fast grab rope throw waitress keaton fall pier still hold rope drag fatti,0
204,describ film magazin eleanor hamlin robert live old impoverish coupl adopt two coupl mr mrs sear beulah page greenwood peter boll unterkirch young peopl read cooper parent wish tri theori work well jimmi sear cooley lose control spell adopt daughter kiss pass howev peter fall love beulah tell eleanor engag peter heart-broken littl girl goe back home exhaust search peter fail find beulah complet engag eleanor return see true state thing ask god let alway littl girl,0
210,young girl sudden find wealthi lack social grace call upon disinherit son wealthi famili help,0
224,mickey normand adult orphan rais sinc girlhood poverti near feather river california unsuccess miner joe meadow housekeep minni mickey free-spirit uncultur daughter miner deceas partner meadow took charg mickey die partner request mickey sent live great neck long island--part suburban new york city--with aunt mrs geoffrey drake famili mrs drake impress mickey wealthi well refin mickey arriv aunt luxuri home aunt disappoint well-to-do put work servant mickey presenc spark awkward love triangl involv cousin elsi drake young mine execut herbert thornhil wheeler oakman mickey first encount california mickey sent pack telegram arriv announc vein struck joe tomboy mine sudden worth million mrs drake opinion mickey chang quick welcom back--in hope reggi drake becom coupl herbert recent propos elsi realiz truli love mickey short afterward herbert receiv telegram lawyer tom rawl explain mine claim invalid thus worthless elsi mrs drake find telegram call wed herbert bankrupt herbert tri regain fortun borrow bet hors race race rigged--and mickey find plot race begin mickey dress jockey silk unhors crook jockey tri win race ride herbert appear mickey hors win fall mount time later mickey reluct goe horseback ride reggi tri molest abandon hous herbert arriv scene battl reggi rescu mickey dangl danger rooftop mickey herbert marri depart honeymoon note arriv lawyer rawl explain earlier telegram mine interest worthless ruse design get herbert loveless engag elsi drake film end mickey herbert happili love wed exceed wealthi,0
225,set virginia hill fatti buster play revenu agent task hunt bootlegg bring justic duo aid dozen volunt somehow manag fit insid buster small car set track bootleg fatti buster get separ group take tumbl hill leav fatti pant dirti fatti wash pant river buster wear leav dri tree meet alic alic lake daughter jud grew dudley head bootlegg develop romanc fight anoth bootlegg mad love alic st john fatti reunit buster two stumbl across bootlegg storag space find stash illeg moonshin fatti ambush taken away bootlegg buster get away dispatch love rival bootlegg push cliff fatti taken back bootlegg hideout take inspir count mont cristo alexandr duma escap pretend dead bootlegg throw river thrown water float downstream swim shore reunit buster two make plan rescu alic take bootlegg realiz band volunt nowher found love rival bootlegg earlier sneak knock keaton help fellow bootlegg take arbuckl cabin light fuse bomb insid cabin explod arbuckl break fourth wall camera wound backward cabin reassembl emerg total unharm arbuckl take love rival bootlegg use gun modifi shoot around corner buster dispatch remain bootlegg except leader leader proclaim fatti proven worthi give bless marri alic fatti immedi refus reveal alreadi wife buster agre marri alic instead fatti set hill toward next adventur,0
228,bebe play pretti young thing sever suitor includ harold compet win affect,0
231,arbuckl play drifter caught ride hide train water tank thrown train discov steal food passeng chase group indian intend kill eat run town call mad dog gulch inadvert foil robberi attempt wild bill hickup st john gang town sheriff keaton appoint new bar tender local bar last chanc saloon later hickup return time drunk caus chao bar begin forc young ladi salvat sue lake bartend sheriff attempt eject hickup attempt knock break bottl head even shoot back prove ineffect manag subdu tickl flee humili hickup attempt gain reveng kidnap sue ride town gang keep bartend sheriff bay bartend eventu break free chase hickup back shack sheriff hold hickup men subdu hickup tickl bartend sue push shack hill still insid,0
238,charli boot camp awkward squad franc get letter home final get packag contain limburg chees requir gas mask throw german trench goe top captur thirteen german surround volunt wander german line disguis tree trunk help french girl captur kaiser crown princ given statu victori parad new york fellow soldier wake dream,0
249,nora actress enid bennett perform adapt uncl tom cabin texa town sheriff enter attach show nora dress littl eva escap venu get onto train tramp make advanc toward caus jump train land field arrest look suspici save jail forb gertrud clair someon help resid board hous boarder soup mccool jack nelson pug hennessi robert mckim actual crimin con ma son jame albert ray plan bank robberi help nora think safecrack they'v expect nora play along open safe given combin jame safe crack nora rais alarm crook caught afterward jame propos nora,0
253,lloyd serious young middle-class guy make want marri boss daughter problem get see boss ask hand marriag offic guard bunch comic clumsi flunki throw everyon tri get lloyd get boss offic latter use trap door conveyor belt expel lloyd goe costum compani next door tri get wear drag success mediev armor work sinc bang everyon head club find daughter elop anoth suitor lloyd decid sensibl settl cute switchboard oper daniel instead film includ brief wall climb sequenc light-heart short fast-pac,0
259,film open quick glimps glamor life broadway hubri often associ player film shift stori girl boy aspir actress unpublish playwright humbl artist struggl make big behind rent board hous run stern landladi larg thuggish bouncer romant feel girl boy give money pay back rent penniless boy must find differ way elud landladi bouncer final escap menac duo hop move car later eager playwright sneak theater girl work chorus girl tri sell play manag unsuccess kick manag offic he physic thrown street meanwhil girl fire show consol accept offer handsom stage-door johnni accompani posh nightclub coupl follow boy arriv sky limit club underground gambl establish search girl insid club boy accident start win roulett unwit place found money tabl bankrupt casino place raid polic seri chase clever maneuv boy abl evad polic reunit girl film end two engag romant kiss,0
264,base upon descript film magazin leila porter swanson grown tire husband jame denbi porter dexter glue king romant prosaic moreov careless person appear get cigar ash carpet eat green onion tri kiss obtain divorc marri jame friend schuyler van sutphen codi discov van sutphen real beast later discov ex-husband chang result divorc still love would happi back leila divorc order remarri jame,0
269,young woman stand inherit fortun crook lawyer deliber tell must prove claim midnight fail inherit go foster brother insur lawyer hire man gang kidnap meanwhil penniless young man unrel child waif hungri waif dog bring money taken crap game purchas food money turn counterfeit man tri flee final caught policeman heiress happen drive generous pay food young man allow go way later get troubl polic time wallet fill money lie sidewalk escap hitch ride pass car carri kidnapp crook decid use man scapegoat crime captur woman think man kidnapp take lair unabl stop follow hideout overhear lawyer explain situat man tri alert sever policemen brush final provok chase lead crook ensu mele woman get away take lawyer offic time sign document secur inherit,0
273,describ film magazin jim montjoy maclean engag millic lee bennett gow brother jim cooley mexico make fortun jim fall love mexican girl diana ramon vale photograph get jim coat pocket brother mine claim diana uncl french want buy jim stay mexico look properti stanley goe new york tri obtain better price discov bob davi mccullough tri cut marri millic without delay joke buy wife book titl happi though marri end give jealous thought find photograph diana stanley coat pocket pretend go away visit return hous find husband escort origin photograph instal one bedroom jim elop mexican charmer back town left buy new cloth jim leav without know wife hous women meet although neither understand other languag get argument blond millic think handsom brunett tri steal husband diana think sister-in-law attempt rob jewel resolv men return,0
275,describ film magazin anthoni hawthorn reid american modern idea stir fashion europ bread bank mont carlo princ vladimir steven covet member royal famili small princip make attempt obtain fund hawthorn order purchas armi augustus iii brower seek depos hawthorn join princ plot chang mind meet princess irma lee learn princ plan murder father hawthorn work foil plot princ end establish republican form govern marri irma,0
277,describ film magazin bill fairbank whose hair rais antic made talk new york citi decid leav metropoli new district attorney start crack minor offens visit mexico search adventur receiv telegram foreign countri ask come capit train station met mysteri stranger told summon time right rebellion brew plotter seek captur bill elud king southern gather court around rabbl head traitor minist war storm castl bill don uniform armi offic goe out garrison return capit troop restor quiet king present bill heir appar futur ruler countri bill romanc pretti member court allow progress altar,0
287,young man fay goe eat breakfeast friend harrison restaur regular pistol threaten eat everyon bacon two friend flee,0
288,describ film magazin novelest harrison wade meighan goe fiance wealthi roug resort wine women held ask disgust fianc flirtat meet jo talmadg orphan kept captiv give money escap fail attempt later sent reformatori escap make way citi save recaptur wade marri promis divorc probat former fianc marri millionair continu take wade realli love around wade best friend huntley mcmerton franci persuad jo appear various cafe order get wade declar love wade final forc explain scheme coupl live happili,0
